ProductId,CanonicalName,BrandMode,Count,PriceMedian,PriceMin,PriceMax,NegFlagRate,RepresentativeTitle,RepresentativeLink,BlockKey,Embedder,ProductThreshold
175,don starve mega pack ps4,No brand,1,105.7,105.7,105.7,0.0,Don't Starve Mega Pack PS4,https://www.vinted.it/items/8109580985-dont-starve-mega-pack-ps4?referrer=catalog,no brand__toks__don-starve,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
271,lote juegos fifa ps4 precintados,No brand,1,105.7,105.7,105.7,0.0,Lote 7 Juegos FIFA PS4 Precintados,https://www.vinted.it/items/8118393620-lote-7-juegos-fifa-ps4-precintados?referrer=catalog,no brand__toks__lote-juegos,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
291,middle earth shadow of war gold edition,No brand,1,105.7,105.7,105.7,0.0,Middle-Earth: Shadow of War Gold Edition,https://www.vinted.it/items/8115737793-middle-earth-shadow-of-war-gold-edition?referrer=catalog,no brand__toks__middle-earth,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
301,owlboy limited edition,No brand,1,105.7,105.7,105.7,0.0,Owlboy Limited Edition,https://www.vinted.it/items/8098646373-owlboy-limited-edition?referrer=catalog,no brand__toks__owlboy-limited,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
305,pack juegos precintados ps4,No brand,1,105.7,105.7,105.7,0.0,Pack juegos precintados PS4,https://www.vinted.it/items/8111535435-pack-juegos-precintados-ps4?referrer=catalog,no brand__toks__pack-juegos,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
314,playstation games,No brand,1,105.7,105.7,105.7,0.0,Playstation games,https://www.vinted.it/items/8097128344-playstation-games?referrer=catalog,no brand__toks__playstation-games,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
324,ps4 avec jeux,No brand,1,105.7,105.7,105.7,0.0,PS4 avec jeux,https://www.vinted.it/items/8123892320-ps4-avec-jeux?referrer=catalog,no brand__toks__ps4-avec,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
412,trilogia dark souls sealed,No brand,1,105.7,105.7,105.7,0.0,Trilogia Dark Souls Sealed,https://www.vinted.it/items/8107769351-trilogia-dark-souls-sealed?referrer=catalog,no brand__toks__trilogia-dark,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
452,play,Play,1,105.7,105.7,105.7,0.0,Play 4,https://www.vinted.it/items/8118201774-play-4?referrer=catalog,play__toks__play,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
455,ps4 100 prezzo cambiabile,PlayStation,1,105.7,105.7,105.7,0.0,ps4 100€ prezzo cambiabile,https://www.vinted.it/items/8114046553-ps4-100eu-prezzo-cambiabile?referrer=catalog,playstation__codes__100,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
488,manette clavier mecanique neuf jamais servi,PlayStation,1,105.7,105.7,105.7,0.0,Manette Clavier Mécanique neuf jamais servi,https://www.vinted.it/items/8100691346-manette-clavier-mecanique-neuf-jamais-servi?referrer=catalog,playstation__toks__manette-clavier,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
503,playstation com comando,PlayStation,1,105.7,105.7,105.7,0.0,playstation 4 com comando,https://www.vinted.it/items/8104063456-playstation-4-com-comando?referrer=catalog,playstation__toks__playstation-com,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
510,playstation games,PlayStation,1,105.7,105.7,105.7,0.0,Playstation 4 games.,https://www.vinted.it/items/8095711536-playstation-4-games?referrer=catalog,playstation__toks__playstation-games,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
513,playstation joystick,PlayStation,1,105.7,105.7,105.7,0.0,PlayStation 4 + Joystick,https://www.vinted.it/items/8105280573-playstation-4-joystick?referrer=catalog,playstation__toks__playstation-joystick,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
521,playstation wheel,PlayStation,1,105.7,105.7,105.7,0.0,Playstation wheel,https://www.vinted.it/items/8121497200-playstation-wheel?referrer=catalog,playstation__toks__playstation-wheel,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
524,ps ottimissime condizioni con scatola,PlayStation,1,105.7,105.7,105.7,1.0,PS 4 ottimissime condizioni con scatola,https://www.vinted.it/items/8090154968-ps-4-ottimissime-condizioni-con-scatola?referrer=catalog,playstation__toks__ps-ottimissime,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
544,ps4 senza joystick,PlayStation,1,105.7,105.7,105.7,0.0,Ps4 senza joystick,https://www.vinted.it/items/8108377829-ps4-senza-joystick?referrer=catalog,playstation__toks__ps4-senza,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
549,racing wheel playstation,PlayStation,1,105.7,105.7,105.7,0.0,Racing wheel playstation 4,https://www.vinted.it/items/8093205685-racing-wheel-playstation-4?referrer=catalog,playstation__toks__racing-wheel,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
555,vendo playstation,PlayStation,1,105.7,105.7,105.7,0.0,Vendo PlayStation 4,https://www.vinted.it/items/8088672780-vendo-playstation-4?referrer=catalog,playstation__toks__vendo-playstation,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
556,videogiochi,PlayStation,1,105.7,105.7,105.7,0.0,videogiochi,https://www.vinted.it/items/8113470565-videogiochi?referrer=catalog,playstation__toks__videogiochi,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
564,volante da corsa wireless rwa hori per ps4 ps5 pc,PlayStation,1,105.7,105.7,105.7,0.0,Volante da corsa Wireless RWA Hori per PS4/PS5/PC,https://www.vinted.it/items/8091799568-volante-da-corsa-wireless-rwa-hori-per-ps4ps5pc?referrer=catalog,playstation__toks__volante-da,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
572,volante ps4,PlayStation,1,105.7,105.7,105.7,0.0,volante ps4,https://www.vinted.it/items/8097856589-volante-ps4?referrer=catalog,playstation__toks__volante-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
584,pxn v9 gen,PXN,1,105.7,105.7,105.7,0.0,PXN V9 Gen 2,https://www.vinted.it/items/8109725190-pxn-v9-gen-2?referrer=catalog,pxn__toks__pxn-v9,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
585,simulatore di guida per console,PXN,1,105.7,105.7,105.7,0.0,Simulatore di guida per console,https://www.vinted.it/items/8123707581-simulatore-di-guida-per-console?referrer=catalog,pxn__toks__simulatore-di,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
603,stick arcade neo geo,SNK,1,105.7,105.7,105.7,0.0,Stick arcade néo geo x,https://www.vinted.it/items/8117002492-stick-arcade-neo-geo-x?referrer=catalog,snk__toks__stick-arcade,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
634,play station slim 500gb,Sony,1,105.7,105.7,105.7,0.0,Play station 4 slim 500GB,https://www.vinted.it/items/8105372012-play-station-4-slim-500gb?referrer=catalog,sony__toks__play-station,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
660,ps4 slim 1tb je kan altijd bieden,Sony,1,105.7,105.7,105.7,0.0,Ps4 slim 1Tb (je kan altijd bieden),https://www.vinted.it/items/8092709342-ps4-slim-1tb-je-kan-altijd-bieden?referrer=catalog,sony__toks__ps4-slim,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
690,volante playstation,Thrustmaster,1,105.7,105.7,105.7,0.0,Volante PlayStation 4,https://www.vinted.it/items/8123780451-volante-playstation-4?referrer=catalog,thrustmaster__toks__volante-playstation,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
368,short hike super rare games srg playstation ps4 sealed,No brand,1,110.94,110.94,110.94,0.0,A short hike Super Rare Games SRG Playstation 4 PS4 Sealed,https://www.vinted.it/items/8104678713-a-short-hike-super-rare-games-srg-playstation-4-ps4-sealed?referrer=catalog,no brand__toks__short-hike,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
505,playstation con giochi due joystick,PlayStation,1,110.95,110.95,110.95,0.0,PlayStation 4 con 4 giochi e due joystick,https://www.vinted.it/items/8095376065-playstation-4-con-4-giochi-e-due-joystick?referrer=catalog,playstation__toks__playstation-con,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
652,ps4 mando,Sony,1,114.63,114.63,114.63,0.0,Ps4 +1 mando,https://www.vinted.it/items/8090765650-ps4-1-mando?referrer=catalog,sony__toks__ps4-mando,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
26,volante con pedales ps4,Hori,1,116.2,116.2,116.2,0.0,Volante con Pedales PS4,https://www.vinted.it/items/8092751643-volante-con-pedales-ps4?referrer=catalog,hori__toks__volante-con,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
39,jordan red cement taglia 41,Jordan,1,116.2,116.2,116.2,0.0,Jordan 4 Red Cement taglia 41,https://www.vinted.it/items/8108137744-jordan-4-red-cement-taglia-41?referrer=catalog,jordan__codes__41,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
151,contra anniversary jeux switch ps4 limited run,No brand,1,116.2,116.2,116.2,0.0,Contra anniversary 2 jeux switch+ps4 limited run,https://www.vinted.it/items/8120602292-contra-anniversary-2-jeux-switchps4-limited-run?referrer=catalog,no brand__toks__contra-anniversary,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
177,doom eternal the dark ages ps4 ps5,No brand,1,116.2,116.2,116.2,0.0,Doom + Doom Eternal + Doom the dark ages - PS4 - PS5,https://www.vinted.it/items/8117267361-doom-doom-eternal-doom-the-dark-ages-ps4-ps5?referrer=catalog,no brand__toks__doom-doom,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
588,volant pedales shifter pxn v9 gen2,PXN,1,116.2,116.2,116.2,0.0,Volant + Pédales + Shifter PXN.V9 Gen2,https://www.vinted.it/items/8097795819-volant-pedales-shifter-pxnv9-gen2?referrer=catalog,pxn__toks__volant-pedales,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
666,vr brille ps4 ps5,Sony,1,116.2,116.2,116.2,0.0,VR Brille ps4/ps5,https://www.vinted.it/items/8087289245-vr-brille-ps4ps5?referrer=catalog,sony__toks__vr-brille,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
562,volant pedale playstation et,PlayStation,1,121.45,121.45,121.45,0.0,Volant +pédale PlayStation 4 et 5,https://www.vinted.it/items/8100959054-volant-pedale-playstation-4-et-5?referrer=catalog,playstation__toks__volant-pedale,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
653,ps4 nuevo,Sony,1,121.45,121.45,121.45,0.0,PS4 NUEVO,https://www.vinted.it/items/8119789612-ps4-nuevo?referrer=catalog,sony__toks__ps4-nuevo,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
627,manette officielle sony playstation camouflage,Sony,1,125.65,125.65,125.65,0.0,Manette officielle Sony PlayStation 4 camouflage,https://www.vinted.it/items/8089452584-manette-officielle-sony-playstation-4-camouflage?referrer=catalog,sony__toks__manette-officielle,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
12,carte club legacyz auto signee javier pastore 100 psg,Club Legacyz,1,126.69,126.69,126.69,0.0,Carte Club Legacyz Auto Signée Javier Pastore 4/100 PSG,https://www.vinted.it/items/8116482623-carte-club-legacyz-auto-signee-javier-pastore-4100-psg?referrer=catalog,club legacyz__codes__100,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
19,volante frtec de carreras con pedales grand chelem,FR-TEC,1,126.7,126.7,126.7,0.0,Volante frtec de carreras con pedales grand chelem,https://www.vinted.it/items/8091663763-volante-frtec-de-carreras-con-pedales-grand-chelem?referrer=catalog,fr tec__toks__volante-frtec,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
197,fortnite account,No brand,1,126.7,126.7,126.7,0.0,Fortnite Account,https://www.vinted.it/items/8107731382-fortnite-account?referrer=catalog,no brand__toks__fortnite-account,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
211,sport gran turismo gt ps4 collector edition,No brand,1,126.7,126.7,126.7,0.0,Gran Turismo Sport GT Sport PS4 collector's edition,https://www.vinted.it/items/8121837514-gran-turismo-sport-gt-sport-ps4-collectors-edition?referrer=catalog,no brand__toks__gran-turismo,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
279,marvel avengers ps4 collector,No brand,1,126.7,126.7,126.7,0.0,Marvel avengers ps4 collector,https://www.vinted.it/items/8116669130-marvel-avengers-ps4-collector?referrer=catalog,no brand__toks__marvel-avengers,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
312,play station,No brand,1,126.7,126.7,126.7,0.0,Play station 4,https://www.vinted.it/items/8086504208-play-station-4?referrer=catalog,no brand__toks__play-station,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
413,turok ps4 limited run,No brand,1,126.7,126.7,126.7,0.0,Turok ps4 limited run,https://www.vinted.it/items/8119567569-turok-ps4-limited-run?referrer=catalog,no brand__toks__turok-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
424,videogiochi,No brand,1,126.7,126.7,126.7,0.0,videogiochi,https://www.vinted.it/items/8100272629-videogiochi?referrer=catalog,no brand__toks__videogiochi,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
453,play station,Play,1,126.7,126.7,126.7,0.0,Play station 4,https://www.vinted.it/items/8119814208-play-station-4?referrer=catalog,play__toks__play-station,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
502,playstation 1tb opslag,PlayStation,1,126.7,126.7,126.7,0.0,Playstation 4 1TB opslag,https://www.vinted.it/items/8087525668-playstation-4-1tb-opslag?referrer=catalog,playstation__toks__playstation-1tb,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
520,playstation vr per ps4,PlayStation,1,126.7,126.7,126.7,0.0,Playstation VR per PS4,https://www.vinted.it/items/8106074626-playstation-vr-per-ps4?referrer=catalog,playstation__toks__playstation-vr,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
586,vendo volante pxn v9 gen nuevo estrenar,PXN,1,126.7,126.7,126.7,0.0,Vendo volante pxn v9 2 gen nuevo a estrenar,https://www.vinted.it/items/8102882344-vendo-volante-pxn-v9-2-gen-nuevo-a-estrenar?referrer=catalog,pxn__toks__vendo-volante,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
654,ps4 piu controller,Sony,1,126.7,126.7,126.7,0.0,Ps4 più controller,https://www.vinted.it/items/8090376244-ps4-piu-controller?referrer=catalog,sony__toks__ps4-piu,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
665,volante di guida,Sony,1,126.7,126.7,126.7,0.0,volante di guida,https://www.vinted.it/items/8107508383-volante-di-guida?referrer=catalog,sony__toks__volante-di,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
702,cronus zen scelle ps4 ps3 ps5 xbox et series,ZEN,1,126.7,126.7,126.7,0.0,Cronus zen scellé ps4 ps3 ps5 xbox x et x series,https://www.vinted.it/items/8112704339-cronus-zen-scelle-ps4-ps3-ps5-xbox-x-et-x-series?referrer=catalog,zen__toks__cronus-zen,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
303,pack demarrage ps4 skylanders imaginators neuf avec sticker,No brand,1,131.95,131.95,131.95,0.0,Pack démarrage PS4 - Skylanders - Imaginators neuf avec sticker,https://www.vinted.it/items/8116531030-pack-demarrage-ps4-skylanders-imaginators-neuf-avec-sticker?referrer=catalog,no brand__toks__pack-demarrage,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
429,virtua fighter ultimate shadown ps4 neuf,No brand,1,131.95,131.95,131.95,0.0,Virtua Fighter 5 Ultimate Shadown 2.0 PS4 neuf,https://www.vinted.it/items/8119674739-virtua-fighter-5-ultimate-shadown-20-ps4-neuf?referrer=catalog,no brand__toks__virtua-fighter,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
642,playstation vr con camera,Sony,1,131.95,131.95,131.95,0.0,PlayStation VR con camera,https://www.vinted.it/items/8100403878-playstation-vr-con-camera?referrer=catalog,sony__toks__playstation-vr,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
400,the house in fata morgana limited run games,No brand,1,137.1,137.1,137.1,0.0,🎭 The House in Fata Morgana Limited Run Games,https://www.vinted.it/items/8113663022-the-house-in-fata-morgana-limited-run-games?referrer=catalog,no brand__toks__the-house,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
610,console sony playstation pro nera 1tb fw13 02 controller cavi,Sony,1,137.1,137.1,137.1,0.0,Console Sony Playstation 4 PRO Nera 1TB FW13.02 + Controller + Cavi,https://www.vinted.it/items/8094088159-console-sony-playstation-4-pro-nera-1tb-fw1302-controller-cavi?referrer=catalog,sony__codes__fw13-02,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
695,manette sans fil victrix pro bfg ps5 pc neuve,Turtle Beach,1,137.1,137.1,137.1,0.0,Manette sans fil Victrix Pro BFG PS5/PC Neuve,https://www.vinted.it/items/8111809076-manette-sans-fil-victrix-pro-bfg-ps5pc-neuve?referrer=catalog,turtle beach__toks__manette-sans,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
163,dead or alive xtreme scarlet ps4,No brand,1,137.19,137.19,137.19,0.0,Dead or Alive Xtreme 3 Scarlet ps4,https://www.vinted.it/items/8108358627-dead-or-alive-xtreme-3-scarlet-ps4?referrer=catalog,no brand__toks__dead-or,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
23,pro hori tactical assault commander tac,Hori,1,137.2,137.2,137.2,0.0,HORI Tactical Assault Commander Pro (TAC Pro),https://www.vinted.it/items/8115672782-hori-tactical-assault-commander-pro-tac-pro?referrer=catalog,hori__toks__hori-tactical,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
128,bubble bobble limited edition ps4,No brand,1,137.2,137.2,137.2,0.0,Bubble bobble Limited Edition PS4,https://www.vinted.it/items/8095889204-bubble-bobble-limited-edition-ps4?referrer=catalog,no brand__toks__bubble-bobble,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
140,castlevania anniversary collection,No brand,1,137.2,137.2,137.2,0.0,Castlevania Anniversary Collection,https://www.vinted.it/items/8097769157-castlevania-anniversary-collection?referrer=catalog,no brand__toks__castlevania-anniversary,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
242,jeux ps4 neo geo windjammers edition pix love neuf scelle,No brand,1,137.2,137.2,137.2,0.0,Jeux ps4 Neo Geo Windjammers édition pix n love neuf scellé,https://www.vinted.it/items/8122469436-jeux-ps4-neo-geo-windjammers-edition-pix-n-love-neuf-scelle?referrer=catalog,no brand__toks__jeux-ps4,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
293,monster sanctuary collector edition ps4 playstation limited run new sealed,No brand,1,137.2,137.2,137.2,0.0,Monster sanctuary collector edition PS4 PlayStation limited run new sealed,https://www.vinted.it/items/8107745896-monster-sanctuary-collector-edition-ps4-playstation-limited-run-new-sealed?referrer=catalog,no brand__toks__monster-sanctuary,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
443,brosse dents electrique oral pro avec hydropulseur,Oral-B,1,137.2,137.2,137.2,0.0,Brosse à dents électrique Oral B PRO avec Hydropulseur,https://www.vinted.it/items/8100249640-brosse-a-dents-electrique-oral-b-pro-avec-hydropulseur?referrer=catalog,oral b__toks__brosse-dents,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
445,pandora box 3d wifi arcade retrogaming,Pandora,1,137.2,137.2,137.2,0.0,Pandora box 3D Wifi arcade retrogaming,https://www.vinted.it/items/8108629483-pandora-box-3d-wifi-arcade-retrogaming?referrer=catalog,pandora__toks__pandora-box,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
493,manette victrix ps4 ps5 pc avec bouton arriere,PlayStation,1,137.2,137.2,137.2,0.0,Manette Victrix Ps4/Ps5/PC avec bouton arrière,https://www.vinted.it/items/8095316650-manette-victrix-ps4ps5pc-avec-bouton-arriere?referrer=catalog,playstation__toks__manette-victrix,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
511,playstation incl spielen,PlayStation,1,137.2,137.2,137.2,0.0,Playstation 4 incl 2 Spielen,https://www.vinted.it/items/8103376287-playstation-4-incl-2-spielen?referrer=catalog,playstation__toks__playstation-incl,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
538,ps4 neu,PlayStation,1,137.2,137.2,137.2,0.0,Ps4 Neu,https://www.vinted.it/items/8112553074-ps4-neu?referrer=catalog,playstation__toks__ps4-neu,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
619,ecouteurs sony pulse explore ps5 neuf scelle,Sony,1,137.2,137.2,137.2,0.0,Ecouteurs Sony Pulse explore PS5 Neuf scellé,https://www.vinted.it/items/8092867829-ecouteurs-sony-pulse-explore-ps5-neuf-scelle?referrer=catalog,sony__toks__ecouteurs-sony,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
645,ps4 500gb slim,Sony,1,137.2,137.2,137.2,0.0,PS4 500gb slim,https://www.vinted.it/items/8115685349-ps4-500gb-slim?referrer=catalog,sony__toks__ps4-500gb,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
647,ps4 avec tout,Sony,1,137.2,137.2,137.2,0.0,Ps4 avec tout,https://www.vinted.it/items/8108713905-ps4-avec-tout?referrer=catalog,sony__toks__ps4-avec,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
347,raimbow six,No brand,1,139.3,139.3,139.3,0.0,Raimbow six,https://www.vinted.it/items/8120306983-raimbow-six?referrer=catalog,no brand__toks__raimbow-six,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
626,manette neuve ps5 astro bot,Sony,1,142.45,142.45,142.45,0.0,Manette Neuve Ps5 Astro bot,https://www.vinted.it/items/8108422534-manette-neuve-ps5-astro-bot?referrer=catalog,sony__toks__manette-neuve,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
655,ps4 play station slim,Sony,1,142.45,142.45,142.45,0.0,PS4 (Play Station 4 Slim),https://www.vinted.it/items/8087282534-ps4-play-station-4-slim?referrer=catalog,sony__toks__ps4-play,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
672,thrustmaster 248 ps5 ps4 pc,Thrustmaster,1,146.65,146.65,146.65,0.0,Thrustmaster 248 ps5/Ps4/Pc,https://www.vinted.it/items/8122784744-thrustmaster-248-ps5ps4pc?referrer=catalog,thrustmaster__codes__248,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
120,bloodborne edition game year goty sony playstation ps4 jaquette full,No brand,1,147.7,147.7,147.7,0.0,Bloodborne edition game year goty Sony Playstation 4 PS4 jaquette full FR neuf blister,https://www.vinted.it/items/8122000171-bloodborne-edition-game-year-goty-sony-playstation-4-ps4-jaquette-full-fr-neuf-blister?referrer=catalog,no brand__toks__bloodborne-edition,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
170,digimon story cybersleuth hacker memory for ps vita brand new,No brand,1,147.7,147.7,147.7,0.0,Digimon Story Cybersleuth Hacker's Memory for PS Vita brand new and sealed,https://www.vinted.it/items/8090237221-digimon-story-cybersleuth-hackers-memory-for-ps-vita-brand-new-and-sealed?referrer=catalog,no brand__toks__digimon-story,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
437,xim matrix,No brand,1,147.7,147.7,147.7,0.0,Xim Matrix,https://www.vinted.it/items/8101181477-xim-matrix?referrer=catalog,no brand__toks__xim-matrix,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
461,playstation 512 gb,PlayStation,1,147.7,147.7,147.7,0.0,PlayStation 4  512 GB,https://www.vinted.it/items/8119248507-playstation-4-512-gb?referrer=catalog,playstation__codes__512,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
491,manette playstation nacon revolution pro neuve,PlayStation,1,147.7,147.7,147.7,0.0,Manette PlayStation / Nacon Revolution 5 Pro NEUVE,https://www.vinted.it/items/8101171075-manette-playstation-nacon-revolution-5-pro-neuve?referrer=catalog,playstation__toks__manette-playstation,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
568,volante piu gran turismo,PlayStation,1,147.7,147.7,147.7,0.0,Volante più gran turismo,https://www.vinted.it/items/8088457294-volante-piu-gran-turismo?referrer=catalog,playstation__toks__volante-piu,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
644,ps4 1tb,Sony,1,147.7,147.7,147.7,0.0,Ps4 1TB,https://www.vinted.it/items/8086689620-ps4-1tb?referrer=catalog,sony__toks__ps4-1tb,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
106,asterix obelix new factory sealed super nintendo snes pal ita,No brand,1,152.95,152.95,152.95,0.0,Asterix e Obelix new factory sealed Super Nintendo snes pal ita,https://www.vinted.it/items/8091800771-asterix-e-obelix-new-factory-sealed-super-nintendo-snes-pal-ita-esp-uk-very-rare?referrer=catalog,no brand__toks__asterix-obelix,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
605,console sony playstation pro ricondizionata nera fw 13 02 1tb,Sony,1,158.1,158.1,158.1,0.0,Console Sony Playstation 4 PRO Ricondizionata Nera FW 13.02 1TB + Controller + Cavi,https://www.vinted.it/items/8100875133-console-sony-playstation-4-pro-ricondizionata-nera-fw-1302-1tb-controller-cavi?referrer=catalog,sony__codes__13-02,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
625,manette dualsense custom bloodborne,Sony,1,158.1,158.1,158.1,0.0,Manette Dualsense Custom - Bloodborne,https://www.vinted.it/items/8105219979-manette-dualsense-custom-bloodborne?referrer=catalog,sony__toks__manette-dualsense,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
76,lot de 12 jeux sony ps4 neufs sous blister one,No brand,1,158.19,158.19,158.19,0.0,Lot de 12 jeux Sony PS4 neufs sous blister One Piece Final Fantasy Persona etc,https://www.vinted.it/items/8123148077-lot-de-12-jeux-sony-ps4-neufs-sous-blister-one-piece-final-fantasy-persona-etc?referrer=catalog,no brand__codes__12,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
219,hogwarts legacy collector neuf ps4,No brand,1,158.19,158.19,158.19,0.0,Hogwarts legacy collector neuf ps4,https://www.vinted.it/items/8121075173-hogwarts-legacy-collector-neuf-ps4?referrer=catalog,no brand__toks__hogwarts-legacy,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
126,breath of fire ps1 playstation,No brand,1,158.2,158.2,158.2,0.0,Breath of fire 3 PS1 Playstation 1,https://www.vinted.it/items/8115077397-breath-of-fire-3-ps1-playstation-1?referrer=catalog,no brand__toks__breath-of,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
189,fallout ranger mcfarlane elite figurine new,No brand,1,158.2,158.2,158.2,0.0,Fallout ranger McFarlane elite figurine new,https://www.vinted.it/items/8117669282-fallout-ranger-mcfarlane-elite-figurine-new?referrer=catalog,no brand__toks__fallout-ranger,sentence-transformers:paraphrase-multilingual-MiniLM-L12-v2,0.24
